booking_id,passenger_id,flight_id,booking_date,ticket_price,seat_class
714,676,50,2024-06-04,11052,Economy
715,442,9,2024-06-08,67891,Business
716,783,8,2024-10-18,65580,Business
717,488,36,2024-03-21,9412,Economy
718,270,32,2024-10-29,50237,Business
719,785,19,2024-06-13,3461,Economy
720,605,3,2024-03-06,49727,Business
721,829,48,2024-10-25,13242,Economy
722,350,25,2024-02-19,49238,Business
723,366,27,2024-06-28,13833,Economy
724,251,16,2024-04-30,15133,Business
725,933,45,2024-02-03,19003,Business
726,346,11,2024-01-11,8899,Business
727,472,43,2024-08-04,38946,Business
728,21,45,2024-08-28,8185,Economy
729,387,37,2024-07-18,16809,Business
730,828,32,2024-02-21,8504,Economy
731,509,33,2024-12-07,25840,Business
732,630,20,2024-07-05,30444,Business
733,509,41,2024-02-08,7708,Economy
734,272,4,2024-06-01,33607,Business
735,640,48,2024-02-17,12697,Economy
736,345,18,2024-02-04,59981,Business
737,215,23,2024-02-09,43309,Business
738,444,43,2024-10-03,30224,Business
739,425,26,2024-05-08,27671,Business
740,903,2,2024-11-17,12451,Economy
741,512,14,2024-12-04,39118,Business
742,960,41,2024-09-29,11848,Business
743,535,13,2024-07-05,23365,Business
744,247,10,2024-12-16,61067,Business
745,421,21,2024-02-02,9757,Economy
746,274,19,2024-11-26,7201,Economy
747,704,39,2024-04-30,35258,Business
748,117,10,2024-04-08,7023,Economy
749,817,20,2024-08-25,61164,Business
750,433,42,2024-01-19,5610,Economy
751,280,9,2024-01-15,40408,Business
752,675,36,2024-03-31,14837,Economy
753,498,2,2024-01-29,8143,Economy
754,617,20,2024-02-02,51636,Business
755,688,43,2024-02-16,22423,Business
756,242,8,2024-10-19,11551,Economy
757,681,38,2024-09-25,69070,Business
758,906,6,2024-05-01,8134,Economy
759,338,38,2024-07-18,9928,Economy
760,224,10,2024-02-24,6507,Economy
761,994,18,2024-08-13,37332,Business
762,884,38,2024-01-29,53113,Business
763,717,8,2024-06-11,66240,Business
764,700,16,2024-05-22,8947,Economy
765,487,46,2024-07-07,6762,Business
766,661,39,2024-01-18,14316,Economy
767,940,43,2024-05-02,54422,Business
768,317,41,2024-12-24,19997,Business
769,548,16,2024-08-14,5031,Business
770,932,26,2024-05-10,15829,Business
771,959,49,2024-04-30,31575,Business
772,881,11,2024-08-12,57253,Business
773,809,3,2024-05-20,11055,Economy
774,483,48,2024-07-30,59360,Business
775,898,7,2024-03-23,12698,Business
776,361,27,2024-11-04,63409,Business
777,712,2,2024-01-27,13324,Economy
778,455,42,2024-03-10,9564,Economy
779,205,41,2024-06-05,14778,Business
780,114,11,2024-05-07,12732,Economy
781,703,27,2024-06-12,66700,Business
782,895,48,2024-03-09,26738,Business
783,704,38,2024-06-16,30039,Business
784,87,27,2024-07-07,9447,Economy
785,898,25,2024-10-19,3339,Economy
786,971,2,2024-10-12,4457,Economy
787,998,30,2024-04-11,26119,Business
788,51,26,2024-11-12,38099,Business
789,153,6,2024-07-07,12293,Economy
790,121,1,2024-09-26,63468,Business
791,848,44,2024-09-10,6677,Economy
792,731,14,2024-04-07,41743,Business
793,765,32,2024-07-14,10066,Economy
794,877,14,2024-11-03,7636,Economy
795,745,44,2024-04-06,27641,Business
796,419,10,2024-01-15,38314,Business
797,242,40,2024-08-18,9056,Economy
798,597,44,2024-11-27,15237,Business
799,11,31,2024-03-09,56108,Business
800,704,14,2024-07-15,37584,Business
801,75,7,2024-10-12,3853,Economy
802,341,16,2024-08-29,9965,Business
803,6,17,2024-09-15,43650,Business
804,405,43,2024-07-08,12167,Economy
805,43,38,2024-04-01,26264,Business
806,516,32,2024-06-22,21290,Business
807,92,21,2024-12-29,22585,Business
808,267,8,2024-06-09,5095,Economy
809,512,18,2024-07-03,41083,Business
810,925,17,2024-11-09,45026,Business
811,447,11,2024-06-10,23826,Business
812,570,43,2024-11-21,10975,Business
813,194,10,2024-01-28,6000,Economy
814,37,31,2024-05-13,14566,Economy
815,479,28,2024-02-29,9346,Business
816,453,23,2024-12-29,63999,Business
817,505,8,2024-03-16,8727,Economy
818,96,14,2024-05-25,5757,Economy
819,768,33,2024-05-19,12560,Economy
820,995,1,2024-09-26,9822,Economy
821,943,5,2024-05-06,16360,Business
822,909,22,2024-01-14,19989,Business
823,404,24,2024-10-29,8300,Economy
824,158,2,2024-02-11,66895,Business
825,465,41,2024-05-17,8397,Economy
826,994,3,2024-12-01,46587,Business
827,971,47,2024-10-18,6463,Economy
828,884,4,2024-11-25,46358,Business
829,818,4,2024-02-06,16130,Business
830,409,17,2024-04-01,9535,Economy
831,92,2,2024-04-16,9365,Economy
832,799,26,2024-05-25,4975,Economy
833,306,32,2024-08-09,21208,Business
834,368,43,2024-02-19,30197,Business
835,502,29,2024-07-17,39190,Business
836,577,39,2024-08-04,9922,Economy
837,831,24,2024-11-10,10112,Economy
838,646,28,2024-02-17,11410,Economy
839,350,30,2024-12-12,13610,Economy
840,703,46,2024-03-20,15006,Business
841,298,30,2024-08-11,10825,Economy
842,308,10,2024-03-06,36591,Business
843,536,28,2024-05-31,12027,Economy
844,79,3,2024-09-19,11366,Economy
845,436,27,2024-02-18,37211,Business
846,364,17,2024-10-26,11248,Economy
847,17,8,2024-12-04,27534,Business
848,806,12,2024-07-20,4364,Economy
849,427,46,2024-06-01,63637,Business
850,776,43,2024-08-18,48739,Business
851,990,12,2024-04-18,4281,Economy
852,765,39,2024-05-12,10107,Economy
853,548,2,2024-01-03,19293,Business
854,14,11,2024-12-01,64314,Business
855,709,26,2024-12-02,43688,Business
856,634,40,2024-07-03,43669,Business
857,90,9,2024-03-10,6126,Economy
858,115,2,2024-12-22,3439,Economy
859,215,31,2024-11-28,13645,Economy
860,248,28,2024-11-16,4410,Economy
861,309,50,2024-08-25,10765,Economy
862,433,2,2024-02-29,5497,Economy
863,757,45,2024-08-15,65799,Business
864,21,29,2024-10-26,6298,Economy
865,302,37,2024-07-19,8469,Economy
866,9,7,2024-11-18,58484,Business
867,869,32,2024-10-23,8851,Business
868,500,26,2024-09-05,34396,Business
869,732,4,2024-09-27,9914,Economy
870,591,21,2024-10-10,7388,Economy
871,915,42,2024-08-01,19327,Business
872,507,40,2024-11-26,62762,Business
873,715,28,2024-01-11,7718,Economy
874,744,13,2024-08-28,61424,Business
875,238,33,2024-04-22,65402,Business
876,135,19,2024-12-30,58638,Business
877,854,44,2024-11-30,65908,Business
878,819,11,2024-11-14,7627,Economy
879,708,48,2024-02-14,20920,Business
880,178,13,2024-03-21,17225,Business
881,813,27,2024-09-09,34765,Business
882,215,36,2024-01-25,8878,Economy
883,903,17,2024-07-01,5862,Economy
884,848,33,2024-01-17,8533,Economy
885,441,8,2024-11-12,4977,Economy
886,576,15,2024-09-06,48606,Business
887,804,23,2024-01-24,23815,Business
888,874,45,2024-09-20,14573,Economy
889,52,29,2024-08-22,4734,Economy
890,801,40,2024-11-08,12215,Economy
891,43,33,2024-02-23,13320,Economy
892,121,14,2024-07-04,14933,Economy
893,300,46,2024-08-14,17014,Business
894,158,42,2024-07-05,22058,Business
895,126,13,2024-08-12,4863,Business
896,252,31,2024-06-23,26447,Business
897,88,18,2024-07-09,51270,Business
898,645,43,2024-05-05,11677,Economy
899,432,15,2024-03-11,58186,Business
900,941,27,2024-08-22,7901,Business
901,454,10,2024-01-06,4389,Economy
902,347,21,2024-07-24,10111,Economy
903,63,26,2024-01-19,12413,Economy
904,60,41,2024-12-04,58959,Business
905,412,44,2024-12-24,45116,Business
906,932,23,2024-01-05,23249,Business
907,718,26,2024-08-16,11919,Economy
908,640,40,2024-11-29,49252,Business
909,909,42,2024-07-26,7940,Economy
910,87,3,2024-10-02,55117,Business
911,743,47,2024-03-05,32014,Business
912,96,33,2024-10-09,48657,Business
913,776,41,2024-03-22,3456,Economy
914,912,35,2024-10-30,35632,Business
915,853,50,2024-06-04,18475,Business
916,750,4,2024-07-09,50461,Business
917,127,4,2024-11-29,10352,Economy
918,306,37,2024-01-03,48430,Business
919,242,48,2024-10-24,8739,Economy
920,307,19,2024-12-07,14703,Economy
921,387,34,2024-05-06,8371,Economy
922,529,38,2024-04-08,63547,Business
923,101,10,2024-12-30,58008,Business
924,84,6,2024-02-01,21047,Business
925,488,14,2024-08-16,9050,Economy
926,694,34,2024-07-25,38562,Business
927,599,32,2024-11-21,61682,Business
928,706,32,2024-08-01,5364,Economy
929,518,9,2024-09-05,20958,Business
930,992,46,2024-09-19,14378,Economy
931,218,30,2024-08-30,5569,Economy
932,967,36,2024-07-08,12856,Economy
933,873,27,2024-02-26,9055,Economy
934,586,19,2024-01-21,4929,Economy
935,381,20,2024-07-10,42532,Business
936,498,2,2024-03-14,12660,Economy
937,432,4,2024-06-05,32256,Business
938,188,48,2024-09-07,5004,Economy
939,561,23,2024-02-04,9841,Economy
940,493,37,2024-06-07,48279,Business
941,801,25,2024-08-31,5269,Economy
942,517,41,2024-08-23,62861,Business
943,153,47,2024-06-15,13236,Economy
944,681,40,2024-07-28,34516,Business
945,922,26,2024-06-22,13984,Economy
946,912,29,2024-05-22,5713,Economy
947,725,2,2024-10-19,20224,Business
948,660,36,2024-02-13,13136,Economy
949,555,37,2024-01-28,10796,Economy
950,515,2,2024-03-02,3310,Economy
951,282,14,2024-05-05,15094,Business
952,827,35,2024-11-06,56664,Business
953,604,3,2024-09-08,8569,Economy
954,448,12,2024-07-31,11649,Economy
955,325,25,2024-05-11,4878,Economy
956,102,35,2024-03-27,22878,Business
957,188,17,2024-02-15,8026,Economy
958,976,27,2024-12-13,3965,Economy
959,630,21,2024-04-02,14686,Economy
960,60,20,2024-07-18,8243,Economy
961,146,27,2024-06-14,53219,Business
962,965,8,2024-01-27,6925,Economy
963,771,39,2024-10-27,11076,Economy
964,521,49,2024-09-15,19083,Business
965,276,4,2024-06-11,57356,Business
966,68,31,2024-01-15,34636,Business
967,936,2,2024-05-17,7035,Economy
968,782,36,2024-11-29,7990,Economy
969,582,27,2024-08-16,13416,Economy
970,513,14,2024-03-13,26044,Business
971,801,16,2024-10-02,63210,Business
972,43,1,2024-08-25,25939,Business
973,1,4,2024-09-03,36884,Business
974,860,44,2024-07-13,31886,Business
975,600,33,2024-05-24,5644,Economy
976,757,35,2024-10-15,7925,Economy
977,92,26,2024-12-23,5288,Economy
978,743,36,2024-05-23,31636,Business
979,626,33,2024-06-11,38257,Business
980,771,46,2024-08-19,36234,Business
981,679,21,2024-06-23,10533,Economy
982,983,39,2024-06-17,14335,Economy
983,137,42,2024-01-02,4560,Business
984,924,1,2024-12-10,9769,Economy
985,570,45,2024-12-26,55483,Business
986,552,6,2024-11-28,11825,Economy
987,32,43,2024-08-15,8783,Economy
988,996,25,2024-11-03,54692,Business
989,182,50,2024-12-22,5044,Economy
990,474,24,2024-04-08,5227,Business
991,227,48,2024-01-11,50900,Business
992,197,6,2024-11-10,32986,Business
993,240,32,2024-07-04,7599,Economy
994,505,46,2024-12-27,3116,Economy
995,201,41,2024-07-21,7544,Economy
996,583,33,2024-09-09,12040,Economy
997,199,43,2024-10-16,4070,Economy
998,603,9,2024-02-03,7253,Economy
999,956,37,2024-04-26,29146,Business
1000,869,44,2024-01-12,63497,Business
1001,3,28,2024-11-24,8292,Economy
1002,443,27,2024-05-20,14143,Economy
1003,531,30,2024-09-10,9697,Business
1004,906,47,2024-04-24,7553,Economy
1005,941,27,2024-09-29,45450,Business
1006,6,26,2024-04-09,14722,Business
1007,902,37,2024-01-13,14297,Economy
1008,434,5,2024-05-07,5694,Economy
1009,338,20,2024-02-02,3456,Economy
1010,492,28,2024-01-13,36821,Business
1011,254,7,2024-08-30,8583,Economy
1012,853,4,2024-06-19,4194,Economy
1013,795,39,2024-11-13,16539,Business
1014,641,29,2024-10-23,4401,Economy
1015,998,4,2024-01-18,45062,Business
1016,912,45,2024-02-03,4015,Economy
1017,942,29,2024-01-29,60602,Business
1018,68,7,2024-12-12,12162,Economy
1019,54,19,2024-07-14,16560,Business
1020,633,49,2024-07-29,12823,Economy
1021,807,43,2024-11-15,10428,Economy
1022,394,30,2024-08-07,8564,Economy
1023,667,44,2024-01-14,47017,Business
1024,602,13,2024-02-25,3201,Economy
1025,610,46,2024-02-04,12391,Economy
1026,130,41,2024-09-17,50581,Business
1027,432,31,2024-11-13,28369,Business
1028,249,9,2024-01-23,5091,Economy
1029,320,38,2024-08-11,44788,Business
1030,598,35,2024-03-15,10692,Economy
1031,317,39,2024-06-24,52343,Business
1032,994,1,2024-09-22,3939,Economy
1033,244,33,2024-10-13,9915,Economy
1034,353,13,2024-04-12,4120,Economy
1035,350,13,2024-12-07,65263,Business
1036,615,45,2024-06-18,43273,Business
1037,429,22,2024-03-24,10443,Economy
1038,898,3,2024-09-10,3060,Economy
1039,655,15,2024-12-20,10643,Economy
1040,639,14,2024-05-02,47452,Business
1041,827,48,2024-07-11,9558,Economy
1042,189,1,2024-07-04,4208,Economy
1043,367,2,2024-10-11,5333,Economy
1044,298,29,2024-04-09,9754,Business
1045,999,2,2024-04-11,7654,Economy
1046,179,15,2024-05-14,8567,Economy
1047,868,36,2024-05-05,6211,Economy
1048,23,12,2024-05-14,3343,Economy
1049,852,44,2024-03-11,18544,Business
1050,347,14,2024-06-05,35476,Business
1051,379,24,2024-12-04,11633,Economy
1052,819,40,2024-08-10,4941,Economy
1053,148,9,2024-04-07,11725,Economy
1054,388,45,2024-07-10,60300,Business
1055,652,16,2024-01-24,11773,Economy
1056,302,10,2024-06-16,3872,Economy
1057,645,18,2024-03-05,31425,Business
1058,745,6,2024-08-28,5743,Economy
1059,521,25,2024-11-26,69350,Business
1060,532,30,2024-04-01,53005,Business
1061,539,45,2024-09-04,66096,Business
1062,275,38,2024-07-24,6394,Economy
1063,225,13,2024-08-19,9486,Economy
1064,224,20,2024-08-05,24605,Business
1065,958,24,2024-05-10,5200,Economy
1066,770,6,2024-05-31,50081,Business
1067,236,38,2024-01-22,48089,Business
1068,437,29,2024-08-27,57602,Business
1069,377,32,2024-06-11,54118,Business
1070,26,12,2024-08-14,7351,Economy
1071,661,5,2024-07-02,7825,Economy
1072,863,33,2024-09-19,7528,Economy
1073,949,15,2024-02-20,4168,Economy
1074,369,3,2024-10-06,8468,Economy
1075,202,44,2024-06-17,43677,Business
1076,764,50,2024-12-15,28987,Business
1077,723,39,2024-03-11,5118,Business
1078,789,20,2024-05-24,56928,Business
1079,969,26,2024-10-23,10733,Economy
1080,670,33,2024-03-17,33829,Business
1081,233,47,2024-04-17,34634,Business
1082,529,38,2024-10-09,64476,Business
1083,349,6,2024-06-09,10025,Economy
1084,789,45,2024-08-01,10187,Economy
1085,461,36,2024-01-16,22212,Business
1086,592,9,2024-06-05,11188,Economy
1087,830,43,2024-06-30,33555,Business
1088,430,28,2024-12-17,43274,Business
1089,334,38,2024-01-12,5279,Economy
1090,158,22,2024-10-17,53980,Business
1091,210,26,2024-02-02,28685,Business
1092,487,7,2024-06-17,43930,Business
1093,96,11,2024-02-23,3525,Economy
1094,847,45,2024-11-04,7517,Business
1095,192,13,2024-02-05,41200,Business
1096,211,15,2024-05-29,10449,Economy
1097,59,24,2024-09-22,5815,Economy
1098,335,27,2024-07-19,4814,Economy
1099,133,35,2024-08-02,13012,Business
1100,399,14,2024-03-07,8075,Economy
1101,443,46,2024-12-06,24811,Business
1102,619,37,2024-06-07,11232,Economy
1103,734,44,2024-08-22,30437,Business
1104,8,10,2024-08-16,9541,Economy
1105,620,16,2024-09-26,68350,Business
1106,472,30,2024-10-21,4492,Economy
1107,295,42,2024-08-21,42987,Business
1108,401,40,2024-03-30,36654,Business
1109,184,40,2024-08-09,54418,Business
1110,933,43,2024-04-03,9447,Economy
1111,716,3,2024-05-02,7485,Economy
1112,904,41,2024-10-02,12748,Business
1113,715,47,2024-04-21,57907,Business
1114,781,36,2024-03-03,14031,Business
1115,774,7,2024-09-15,57752,Business
1116,462,11,2024-05-09,11291,Economy
1117,46,30,2024-01-14,13467,Economy
1118,712,44,2024-08-24,49043,Business
1119,764,26,2024-04-09,8951,Business
1120,11,17,2024-02-28,8359,Economy
1121,687,48,2024-08-25,64470,Business
1122,70,6,2024-10-07,14691,Economy
1123,973,29,2024-03-12,40587,Business
1124,862,11,2024-03-28,12944,Economy
1125,103,12,2024-05-30,11759,Economy
1126,760,26,2024-03-27,14000,Economy
1127,782,1,2024-12-12,24119,Business
1128,452,23,2024-04-01,14704,Economy
1129,36,44,2024-09-29,10242,Economy
1130,714,4,2024-11-21,9399,Economy
1131,707,20,2024-08-15,12800,Economy
1132,5,4,2024-07-12,7091,Economy
1133,384,16,2024-04-12,3262,Economy
1134,432,2,2024-01-08,29185,Business
1135,697,43,2024-02-02,4582,Economy
1136,817,43,2024-03-26,3721,Economy
1137,426,33,2024-02-25,46294,Business
1138,576,41,2024-04-07,11875,Economy
1139,405,28,2024-03-02,6502,Economy
1140,109,23,2024-06-14,3245,Economy
1141,412,42,2024-06-10,9376,Economy
1142,218,30,2024-04-22,13780,Economy
1143,835,18,2024-11-28,9759,Business
1144,69,14,2024-07-29,69480,Business
1145,105,46,2024-10-01,7127,Economy
1146,983,7,2024-11-03,54930,Business
1147,695,50,2024-12-21,8440,Economy
1148,180,41,2024-12-18,67193,Business
1149,70,22,2024-01-10,54118,Business
1150,524,41,2024-04-29,6811,Economy
1151,22,40,2024-03-04,34984,Business
1152,756,28,2024-05-04,3981,Economy
1153,141,24,2024-09-12,30478,Business
1154,156,25,2024-04-14,6900,Economy
1155,946,47,2024-11-02,47082,Business
1156,138,18,2024-06-11,11533,Economy
1157,811,27,2024-11-27,7105,Business
1158,235,47,2024-06-18,35752,Business
1159,211,35,2024-01-28,14261,Economy
1160,713,47,2024-04-23,46157,Business
1161,188,29,2024-11-18,4058,Economy
1162,891,32,2024-02-05,3853,Economy
1163,650,10,2024-04-14,4503,Economy
1164,178,38,2024-10-08,6871,Economy
1165,520,6,2024-08-06,44824,Business
1166,169,47,2024-04-11,9947,Economy
1167,181,39,2024-05-07,41401,Business
1168,591,29,2024-11-21,7454,Economy
1169,884,31,2024-02-10,56198,Business
1170,387,11,2024-08-29,59403,Business
1171,518,40,2024-08-09,10897,Economy
1172,21,49,2024-07-14,14909,Business
1173,778,20,2024-10-31,12057,Economy
1174,745,12,2024-05-11,64771,Business
1175,314,30,2024-05-25,67025,Business
1176,74,22,2024-03-10,29652,Business
1177,159,13,2024-01-03,11203,Economy
1178,748,47,2024-07-10,57025,Business
1179,948,27,2024-07-21,54336,Business
1180,502,20,2024-11-24,9697,Economy
1181,907,3,2024-03-04,25281,Business
1182,199,49,2024-08-11,49688,Business
1183,522,46,2024-09-07,11563,Business
1184,667,25,2024-08-05,6970,Economy
1185,490,3,2024-07-04,14427,Economy
1186,682,42,2024-03-16,63699,Business
1187,967,44,2024-03-16,36429,Business
1188,617,38,2024-12-05,3202,Economy
1189,120,50,2024-02-17,56122,Business
1190,724,38,2024-02-11,9929,Economy
1191,170,28,2024-05-09,69620,Business
1192,991,35,2024-12-03,44367,Business
1193,752,27,2024-02-15,13423,Economy
1194,587,50,2024-06-25,7407,Economy
1195,767,14,2024-07-22,4841,Business
1196,173,32,2024-01-01,4144,Economy
1197,793,45,2024-08-01,41793,Business
1198,751,28,2024-03-28,9138,Economy
1199,191,46,2024-03-09,10970,Economy
1200,187,33,2024-02-26,31862,Business
1201,191,13,2024-01-31,6143,Economy
1202,266,27,2024-08-13,13427,Economy
1203,171,6,2024-05-30,9188,Economy
1204,128,18,2024-02-02,7888,Business
1205,600,16,2024-09-01,17213,Business
1206,10,4,2024-05-16,13900,Economy
1207,597,3,2024-02-19,11557,Economy
1208,811,1,2024-07-11,67691,Business
1209,485,49,2024-06-21,48112,Business
1210,380,44,2024-06-24,35404,Business
1211,964,24,2024-12-06,53602,Business
1212,626,4,2024-07-01,17130,Business
1213,4,30,2024-12-23,22201,Business
1214,27,39,2024-03-03,36576,Business
1215,378,29,2024-11-12,58149,Business
1216,677,13,2024-01-02,6179,Business
1217,649,24,2024-01-24,62236,Business
1218,240,39,2024-09-05,14665,Business
1219,357,28,2024-08-31,9305,Economy
1220,301,39,2024-04-09,11520,Economy
1221,898,37,2024-09-15,5094,Economy
1222,510,6,2024-06-03,26027,Business
1223,918,29,2024-02-29,35575,Business
1224,250,14,2024-03-28,4728,Economy
1225,446,46,2024-01-15,8349,Economy
1226,925,25,2024-05-23,14782,Economy
1227,264,43,2024-08-31,13903,Economy
1228,140,35,2024-11-20,15854,Business
1229,815,45,2024-06-19,12436,Economy
1230,785,39,2024-02-03,53415,Business
1231,933,46,2024-07-14,34587,Business
1232,229,17,2024-02-29,15492,Business
1233,115,6,2024-06-23,4902,Economy
1234,587,24,2024-03-06,53832,Business
1235,591,48,2024-01-01,12111,Business
1236,605,35,2024-04-07,59535,Business
1237,328,50,2024-07-05,11515,Economy
1238,680,39,2024-10-29,4746,Economy
1239,405,1,2024-10-02,45409,Business
1240,149,19,2024-04-22,63740,Business
1241,151,39,2024-05-25,13901,Economy
1242,870,45,2024-01-18,44487,Business
1243,515,45,2024-03-04,66689,Business
1244,647,14,2024-09-10,53375,Business
1245,61,22,2024-03-19,6687,Economy
1246,718,48,2024-01-27,10987,Economy
1247,745,26,2024-06-02,3353,Economy
1248,562,26,2024-06-21,66052,Business
1249,357,49,2024-07-19,13414,Business
